,grey_obj1a.jpg,grey_obj1b.jpg,grey_obj1c.jpg,grey_obj1d.jpg,grey_obj1e.jpg,grey_obj1f.jpg,grey_obj1g.jpg,grey_obj1h.jpg,grey_obj1i.jpg,grey_obj1j.jpg,grey_obj1k.jpg,grey_obj1l.jpg,grey_obj2a.jpg,grey_obj2b.jpg,grey_obj2c.jpg,grey_obj2d.jpg,grey_obj2e.jpg,grey_obj2f.jpg,grey_obj2g.jpg,grey_obj2h.jpg,grey_obj2i.jpg,grey_obj2j.jpg,grey_obj2k.jpg,grey_obj2l.jpg,grey_obj3a.jpg,grey_obj3b.jpg,grey_obj3c.jpg,grey_obj3d.jpg,grey_obj3e.jpg,grey_obj3f.jpg,grey_obj3g.jpg,grey_obj3h.jpg,grey_obj3i.jpg,grey_obj3j.jpg,grey_obj3k.jpg,grey_obj3l.jpg,grey_obj4a.jpg,grey_obj4b.jpg,grey_obj4c.jpg,grey_obj4d.jpg,grey_obj4e.jpg,grey_obj4f.jpg,grey_obj4g.jpg,grey_obj4h.jpg,grey_obj4i.jpg,grey_obj4j.jpg,grey_obj4k.jpg,grey_obj4l.jpg,grey_obj5a.jpg,grey_obj5b.jpg,grey_obj5c.jpg,grey_obj5d.jpg,grey_obj5e.jpg,grey_obj5f.jpg,grey_obj5g.jpg,grey_obj5h.jpg,grey_obj5i.jpg,grey_obj5j.jpg,grey_obj5k.jpg,grey_obj5l.jpg,grey_obj6a.jpg,grey_obj6b.jpg,grey_obj6c.jpg,grey_obj6d.jpg,grey_obj6e.jpg,grey_obj6f.jpg,grey_obj6g.jpg,grey_obj6h.jpg,grey_obj6i.jpg,grey_obj6j.jpg,grey_obj6k.jpg,grey_obj6l.jpg,grey_obj7a.jpg,grey_obj7b.jpg,grey_obj7c.jpg,grey_obj7d.jpg,grey_obj7e.jpg,grey_obj7f.jpg,grey_obj7g.jpg,grey_obj7h.jpg,grey_obj7i.jpg,grey_obj7j.jpg,grey_obj7k.jpg,grey_obj7l.jpg,grey_obj8a.jpg,grey_obj8b.jpg,grey_obj8c.jpg,grey_obj8d.jpg,grey_obj8e.jpg,grey_obj8f.jpg,grey_obj8g.jpg,grey_obj8h.jpg,grey_obj8i.jpg,grey_obj8j.jpg,grey_obj8k.jpg,grey_obj8l.jpg
grey_obj2g.jpg,0.5448947,0.57509285,0.51831204,0.57815045,0.5287918,0.6616372,0.5276425,0.5637252,0.6095686,0.59601825,0.6065497,0.6857272,0.6576299,0.7335759,0.77401996,0.7965851,0.5963802,0.72344995,0.99999994,0.7294192,0.7120949,0.74556077,0.6750083,0.70484847,0.61543345,0.62346274,0.59193754,0.5627627,0.69003284,0.6384033,0.66661954,0.6781008,0.57811743,0.6562281,0.6472215,0.6329329,0.638117,0.6560148,0.65206647,0.5854402,0.64672923,0.624827,0.65185064,0.5834821,0.60033715,0.63628834,0.6255115,0.67520016,0.61832935,0.6413329,0.5824518,0.53698885,0.54185367,0.5503697,0.5451804,0.58544654,0.6129106,0.5874559,0.5998436,0.5023099,0.559941,0.6201294,0.59642744,0.6067346,0.58870643,0.6079358,0.6190491,0.61343366,0.5793902,0.63547474,0.653984,0.49372387,0.4967842,0.5630862,0.5613522,0.5394925,0.546032,0.5191088,0.43564248,0.50188786,0.54639244,0.5397883,0.5171898,0.54215926,0.61736166,0.6430916,0.6601314,0.70546734,0.65048456,0.67488134,0.6857864,0.68793815,0.6000813,0.74742925,0.59610045,0.6194817
grey_obj2h.jpg,0.5619496,0.5524786,0.5594555,0.56148696,0.52360076,0.6504568,0.5530467,0.56642663,0.5660988,0.58584076,0.5965569,0.6643728,0.8381749,0.73828304,0.75610095,0.7564525,0.75159067,0.7744665,0.7294192,1.0,0.89045167,0.8485951,0.7473886,0.7784618,0.63539577,0.6192603,0.5780425,0.5887318,0.64134485,0.61037606,0.6415672,0.6765243,0.56363374,0.6216474,0.64526844,0.60090476,0.65191615,0.6513349,0.65961194,0.6384817,0.6374855,0.62015814,0.5813123,0.6206758,0.61955506,0.59875524,0.63538367,0.64995205,0.6154398,0.6287505,0.5716199,0.5565843,0.5436337,0.57342184,0.5453219,0.6012544,0.65866214,0.6393694,0.6551494,0.5363515,0.56624174,0.6904961,0.6120453,0.5682709,0.5779809,0.59288627,0.6239727,0.5671803,0.58165675,0.5963887,0.61573577,0.51177293,0.55874944,0.61370933,0.60336936,0.5940763,0.6146388,0.5564382,0.5073599,0.5766872,0.5766245,0.60219467,0.5554815,0.5637792,0.6077119,0.6867595,0.66435474,0.6751964,0.6910818,0.689002,0.6533374,0.69080234,0.58747387,0.72362894,0.62248147,0.61947525
grey_obj2i.jpg,0.5718558,0.58126473,0.56506896,0.5751442,0.5507407,0.6613762,0.57276446,0.560127,0.5986812,0.598488,0.6260012,0.6142901,0.8552004,0.7818178,0.7709417,0.82461506,0.8579039,0.81462854,0.7120949,0.89045167,1.0000002,0.8771359,0.81700987,0.8539324,0.640192,0.6269054,0.55541974,0.5818338,0.64913446,0.6466364,0.6439078,0.6393536,0.6009722,0.67424065,0.66323787,0.6314039,0.62117445,0.64915276,0.6534907,0.6058772,0.6597234,0.6046463,0.59813035,0.6242235,0.6366398,0.5835733,0.62679213,0.62277424,0.638944,0.664205,0.624458,0.5926772,0.5528719,0.61780167,0.559982,0.6243851,0.66678625,0.64199513,0.6635947,0.5616573,0.5956343,0.7233469,0.65699023,0.55417156,0.6117259,0.6287565,0.66204417,0.6079383,0.58529115,0.6091285,0.6365118,0.54255354,0.5721761,0.6174309,0.6246617,0.6324117,0.6237549,0.5651662,0.52644414,0.5848744,0.5901309,0.59747726,0.5855418,0.5802818,0.615571,0.64144325,0.6610597,0.6723848,0.6767809,0.67574644,0.62414557,0.65321237,0.58408153,0.6794076,0.6220319,0.64083123
grey_obj2j.jpg,0.61176157,0.60861856,0.61001736,0.6054866,0.57531106,0.6919038,0.6095961,0.59322906,0.61720777,0.6336912,0.66174316,0.6425429,0.8274366,0.7617761,0.78631365,0.8512267,0.7709624,0.77955985,0.74556077,0.8485951,0.8771359,1.0000001,0.80866224,0.811911,0.65827376,0.64000356,0.5725886,0.6039971,0.6397483,0.63458085,0.6720494,0.625226,0.5887452,0.658929,0.68338716,0.6691914,0.6272173,0.67765486,0.67667305,0.6266836,0.67620975,0.60179293,0.6258339,0.6516975,0.6556674,0.6119353,0.639225,0.6486714,0.6621148,0.6640818,0.62084126,0.60761815,0.5605613,0.60902995,0.5649959,0.61389405,0.64077806,0.64408654,0.66179395,0.5501074,0.5839045,0.6667068,0.6158661,0.5619534,0.56960386,0.59294534,0.63078064,0.60380816,0.57695156,0.58519727,0.64433396,0.54170626,0.58219606,0.63494045,0.6264379,0.6247677,0.6273289,0.5865313,0.5485495,0.60029817,0.58861333,0.60867465,0.606657,0.6042103,0.62126404,0.63358045,0.65159327,0.6799831,0.6749914,0.6751624,0.62463975,0.6602328,0.60927266,0.6885303,0.6269493,0.6504199
grey_obj2k.jpg,0.61959404,0.62099314,0.6235772,0.65871406,0.6220149,0.677369,0.59399635,0.62854695,0.63728637,0.67934114,0.7097095,0.6250709,0.76645315,0.7277214,0.6974901,0.81302774,0.7486784,0.7667778,0.6750083,0.7473886,0.81700987,0.80866224,0.9999999,0.82207245,0.5915021,0.5852495,0.49408162,0.5404731,0.5534594,0.5543441,0.61472565,0.5587235,0.5513139,0.6139674,0.6406243,0.60622466,0.62546104,0.65101874,0.63081765,0.58930135,0.6644945,0.61156464,0.6394176,0.6784892,0.6762284,0.60121924,0.6368569,0.64509505,0.6671555,0.6562487,0.6506345,0.60123783,0.5790173,0.6080111,0.5794507,0.6175475,0.6211184,0.6396297,0.6881233,0.54231536,0.58863616,0.65832335,0.6038614,0.5466087,0.57907796,0.57248616,0.5876218,0.6169035,0.54138005,0.6071083,0.6195778,0.5206796,0.5502918,0.57777196,0.58286333,0.5993587,0.58980054,0.5342812,0.4966084,0.5411568,0.55836296,0.5665728,0.5566328,0.55450535,0.5971811,0.638831,0.7037661,0.6771865,0.69992226,0.68829143,0.5986224,0.63387614,0.62695897,0.63801587,0.61644655,0.63897204
grey_obj2l.jpg,0.594006,0.5811047,0.560366,0.59669214,0.56985277,0.6345866,0.5677391,0.5724195,0.5745093,0.59143597,0.6337978,0.5850183,0.73672724,0.7597433,0.76843727,0.87491655,0.7968691,0.872916,0.70484847,0.7784618,0.8539324,0.811911,0.82207245,1.0,0.57984835,0.5563215,0.49703482,0.54741335,0.5586607,0.58515567,0.58646244,0.5699479,0.55184555,0.6245471,0.62201995,0.5778787,0.54985845,0.59025455,0.58767736,0.5348122,0.5950804,0.544992,0.5580653,0.6178992,0.6178997,0.52627146,0.58179116,0.5700256,0.60512584,0.60033154,0.58558047,0.54349273,0.50560254,0.5682435,0.50339013,0.53149027,0.5888517,0.5824452,0.59827733,0.5020485,0.6018894,0.63857746,0.6114114,0.54429543,0.58567953,0.57965183,0.59293574,0.58784646,0.54490966,0.5945307,0.6317082,0.51639456,0.5584971,0.5573085,0.6050758,0.5856583,0.599093,0.5555596,0.5037587,0.56331867,0.5451844,0.5823419,0.5584946,0.5557952,0.55240214,0.5907287,0.5864488,0.6093489,0.607545,0.6051779,0.5506893,0.5751982,0.5568763,0.6080169,0.564466,0.5866555
grey_obj3a.jpg,0.58282536,0.62855643,0.5828685,0.5746563,0.5902331,0.6386357,0.65014964,0.6016964,0.68501186,0.6067927,0.6508262,0.6219474,0.5747702,0.5983755,0.63055354,0.63564783,0.5423062,0.61155987,0.61543345,0.63539577,0.640192,0.65827376,0.5915021,0.57984835,1.0000001,0.6755369,0.8291837,0.770698,0.7127745,0.7055841,0.70531213,0.706217,0.7546229,0.7969317,0.74959975,0.833337,0.6850011,0.6799359,0.67503154,0.76772845,0.69123095,0.65895647,0.6507941,0.66155505,0.6390353,0.6746743,0.6000115,0.69085586,0.69450396,0.6582473,0.608984,0.686116,0.58936137,0.6701323,0.58653295,0.6109469,0.63108325,0.6705501,0.6983519,0.6077753,0.54079896,0.55924344,0.5566346,0.60038215,0.5608016,0.5598367,0.6123037,0.5905527,0.5996845,0.5845066,0.5787184,0.49914575,0.65702707,0.71009576,0.72644234,0.68043315,0.7662724,0.73686284,0.63853115,0.7027398,0.6569749,0.7025109,0.7334783,0.71404546,0.60176724,0.6004478,0.62734437,0.6304143,0.60281324,0.6140863,0.58350176,0.62879384,0.5672384,0.6674727,0.6308421,0.6068994
grey_obj3b.jpg,0.66982174,0.62202054,0.62957007,0.58408034,0.5923367,0.7145808,0.6450952,0.61557,0.6896999,0.62804806,0.64741015,0.65067613,0.5763036,0.5786207,0.60117906,0.6147828,0.5275415,0.59289354,0.62346274,0.6192603,0.6269054,0.64000356,0.5852495,0.5563215,0.6755369,0.9999997,0.69947577,0.6494436,0.7174242,0.7414659,0.88289344,0.7630985,0.7155216,0.66323984,0.81137455,0.708287,0.67129195,0.6508174,0.6443476,0.6535846,0.6532909,0.608285,0.6084486,0.5885305,0.6151242,0.5864751,0.57793146,0.6370233,0.6235223,0.71854275,0.5629728,0.59857255,0.556501,0.605812,0.5542836,0.54978603,0.57409376,0.63723105,0.6566741,0.57453567,0.5700612,0.63231415,0.623891,0.53234386,0.5786166,0.64226884,0.6832637,0.59738916,0.5750715,0.5975574,0.64091253,0.5946301,0.6052281,0.6509889,0.65285116,0.6042205,0.68393975,0.6481124,0.547744,0.6189915,0.5510638,0.62311554,0.64039135,0.6575104,0.5560272,0.5610616,0.57941693,0.60513914,0.5557889,0.61217326,0.5271256,0.5534697,0.54308975,0.5869885,0.5799997,0.57725185
grey_obj3c.jpg,0.5619867,0.56060356,0.5536186,0.5368685,0.5402056,0.5759269,0.60599893,0.5639525,0.6074992,0.5375766,0.5599486,0.62513006,0.53433174,0.5341737,0.5423524,0.546459,0.4896118,0.5474299,0.59193754,0.5780425,0.55541974,0.5725886,0.49408162,0.49703482,0.8291837,0.69947577,1.0000001,0.7300032,0.72335285,0.7558365,0.71333164,0.80317426,0.7878636,0.7611902,0.7304192,0.76372415,0.63487387,0.6113864,0.61056715,0.6832555,0.5832758,0.5574427,0.54261553,0.55840945,0.56621385,0.63265085,0.5510642,0.65761733,0.587109,0.6005028,0.5132685,0.56585765,0.52845365,0.5743621,0.5185152,0.5258477,0.5635373,0.5716839,0.59849614,0.52773774,0.5089724,0.5579304,0.5257475,0.56232697,0.5248763,0.55259067,0.5942614,0.55423695,0.55446064,0.5462797,0.57761383,0.51826143,0.58619666,0.67481,0.64878154,0.6059542,0.6942103,0.65472716,0.5615064,0.6212473,0.55613595,0.6666888,0.6391381,0.6443474,0.5389632,0.58353084,0.5314609,0.5975693,0.528147,0.54692537,0.5480511,0.5889042,0.503174,0.6106462,0.55607736,0.52213913
grey_obj3d.jpg,0.60765135,0.6197605,0.6150767,0.5822986,0.6052343,0.6004342,0.6887969,0.60421383,0.6261387,0.5671892,0.62847126,0.618453,0.5579933,0.5410557,0.5759086,0.5737405,0.5056429,0.59803057,0.5627627,0.5887318,0.5818338,0.6039971,0.5404731,0.54741335,0.770698,0.6494436,0.7300032,1.0000004,0.6880766,0.70582205,0.7145559,0.6775771,0.7002519,0.7054671,0.6578137,0.71078163,0.5770046,0.60088444,0.5942743,0.65576434,0.5832806,0.5870302,0.52365077,0.6093129,0.6077488,0.57665443,0.58211994,0.6121226,0.57715505,0.5660061,0.5269383,0.58115256,0.5831122,0.5781446,0.5450497,0.530338,0.5945459,0.5813823,0.5890777,0.5760596,0.57582057,0.58189225,0.57565475,0.61985826,0.5888466,0.56643295,0.62682915,0.5645364,0.6103858,0.5788053,0.59950316,0.5567845,0.65516025,0.7041884,0.6809597,0.6405637,0.74177194,0.7090681,0.63711953,0.68613404,0.58681315,0.7211083,0.696133,0.7057674,0.5649832,0.58007926,0.55821306,0.6039718,0.5460346,0.58400846,0.55001926,0.5804155,0.55266595,0.589405,0.57493305,0.53371125
grey_obj3e.jpg,0.55891657,0.5504085,0.5772994,0.52702165,0.5839845,0.6047485,0.631492,0.5736385,0.61955714,0.5475566,0.58196574,0.630771,0.58683205,0.6208405,0.62753665,0.62477916,0.55608994,0.6263899,0.69003284,0.64134485,0.64913446,0.6397483,0.5534594,0.5586607,0.7127745,0.7174242,0.72335285,0.6880766,0.99999976,0.84456396,0.7092678,0.8161238,0.66946274,0.7128992,0.6944736,0.71503043,0.66348344,0.624484,0.66633576,0.620603,0.61388767,0.606313,0.59727234,0.57312137,0.5897269,0.61989915,0.5773152,0.6713086,0.6120707,0.67027074,0.5931982,0.588688,0.57181644,0.58746856,0.5880591,0.6119522,0.60505545,0.6194206,0.6530864,0.55943424,0.5460347,0.59336305,0.59632695,0.54539454,0.56771636,0.62223154,0.66535604,0.5859017,0.51829183,0.59987456,0.65557164,0.49187067,0.58954656,0.69807273,0.5754951,0.59689283,0.64989257,0.591213,0.640821,0.6388662,0.54764956,0.6126118,0.64488095,0.6901338,0.53980035,0.5575787,0.5527309,0.583258,0.5336019,0.56380415,0.53703284,0.568729,0.5274788,0.64200145,0.53656226,0.5378052
grey_obj3f.jpg,0.53880155,0.54338723,0.57144165,0.50725514,0.5693125,0.58806777,0.6235718,0.5474611,0.6103004,0.5168289,0.57047486,0.5954063,0.58494663,0.6064509,0.62180054,0.64018035,0.572709,0.6472818,0.6384033,0.61037606,0.6466364,0.63458085,0.5543441,0.58515567,0.7055841,0.7414659,0.7558365,0.70582205,0.84456396,1.0,0.7170504,0.8326762,0.81826705,0.81469005,0.7627685,0.76311666,0.5614331,0.55539143,0.5863245,0.5510822,0.54498833,0.509227,0.50514317,0.51836354,0.5359193,0.51891303,0.49130434,0.5953778,0.5761369,0.61951756,0.5800359,0.57672083,0.5533752,0.5641941,0.5222647,0.5580081,0.57055056,0.5640741,0.59370357,0.55125743,0.5741946,0.6082049,0.6423376,0.54474044,0.6082809,0.6572115,0.70217174,0.6005036,0.50873345,0.6007674,0.6564882,0.53370464,0.6362167,0.7143127,0.6475972,0.5964407,0.7268208,0.67088217,0.6460916,0.71360344,0.53985536,0.6609857,0.72267234,0.75184166,0.47130013,0.5202768,0.5003478,0.5491376,0.47929484,0.5166496,0.4888323,0.50610864,0.4894889,0.5796872,0.5296349,0.4895513
grey_obj3g.jpg,0.7024823,0.64459133,0.6826038,0.63431585,0.64491785,0.71178234,0.6992165,0.6551923,0.70702255,0.6717607,0.7132013,0.6778264,0.6110468,0.62186784,0.62997,0.6480392,0.57448727,0.6393166,0.66661954,0.6415672,0.6439078,0.6720494,0.61472565,0.58646244,0.70531213,0.88289344,0.71333164,0.7145559,0.7092678,0.7170504,0.9999999,0.74574167,0.67719173,0.6647922,0.8049483,0.6828075,0.67293763,0.67063934,0.6578956,0.65677243,0.64833665,0.6453941,0.63476115,0.6343803,0.68757737,0.63006896,0.59353137,0.65475726,0.60229045,0.6709117,0.5488986,0.56251067,0.541734,0.5923106,0.5200102,0.5238342,0.6060606,0.6243531,0.66096425,0.53520364,0.5918936,0.66880476,0.6716944,0.5609611,0.61684644,0.688757,0.72715,0.60274225,0.6289262,0.6181232,0.67314285,0.63183796,0.62073225,0.67960143,0.6651384,0.61650527,0.70350444,0.6429419,0.5682807,0.6330371,0.56148326,0.65252453,0.63328314,0.6582695,0.6066693,0.62201107,0.5904414,0.66142046,0.5838922,0.6442397,0.5813469,0.5968793,0.6036216,0.6437856,0.6106098,0.61291325
grey_obj3h.jpg,0.5994033,0.5690913,0.61697316,0.55969346,0.5935125,0.6266461,0.6349983,0.60508144,0.6108769,0.5620477,0.60374975,0.66142637,0.62287885,0.5839673,0.5894698,0.60497344,0.5418439,0.6236258,0.6781008,0.6765243,0.6393536,0.625226,0.5587235,0.5699479,0.706217,0.7630985,0.80317426,0.6775771,0.8161238,0.8326762,0.74574167,0.9999996,0.7505635,0.7232927,0.78685623,0.6984105,0.66197467,0.6145326,0.67489874,0.6413856,0.59059995,0.609457,0.5498742,0.59239095,0.5945767,0.6255327,0.56199193,0.70223475,0.5926299,0.64546144,0.5235592,0.5503101,0.53224164,0.57148695,0.5489944,0.57617086,0.5942523,0.58167726,0.6144825,0.52641386,0.5410526,0.6251551,0.5951807,0.5673786,0.5690448,0.60947627,0.65193456,0.58279824,0.5668839,0.5858503,0.64741063,0.5278732,0.6024131,0.7140293,0.63095355,0.5974231,0.68000436,0.63168013,0.5984146,0.65580106,0.55372983,0.6741985,0.63064635,0.6939949,0.5286509,0.5847503,0.5463375,0.6150051,0.5522869,0.5752971,0.54070985,0.5876306,0.52147025,0.6296196,0.5497937,0.51868635
grey_obj3i.jpg,0.55616194,0.5535869,0.5497412,0.5354796,0.5315871,0.6169087,0.58312243,0.5605227,0.6433157,0.54940444,0.59391123,0.6070536,0.5261282,0.5740469,0.59091425,0.6040257,0.50693417,0.61852646,0.57811743,0.56363374,0.6009722,0.5887452,0.5513139,0.55184555,0.7546229,0.7155216,0.7878636,0.7002519,0.66946274,0.81826705,0.67719173,0.7505635,1.0000002,0.84649616,0.76597106,0.81556195,0.5866624,0.5692019,0.5861821,0.5884315,0.5777645,0.53080463,0.5384479,0.536933,0.5258704,0.5277827,0.5464912,0.60146666,0.60545325,0.6469362,0.55302054,0.6070524,0.57785094,0.59033906,0.53498197,0.5435289,0.5689899,0.58553183,0.5849983,0.57394195,0.5812974,0.6063661,0.6105709,0.57527846,0.6103909,0.61604124,0.6698574,0.6136188,0.5699099,0.6134469,0.62141347,0.5780658,0.6400007,0.6536428,0.7461368,0.6361022,0.7418885,0.71983325,0.58630735,0.67288315,0.5551013,0.6663072,0.6969362,0.6863028,0.531526,0.5769718,0.5458571,0.5936252,0.5208674,0.5840835,0.5349995,0.5428511,0.5232802,0.5975864,0.6007425,0.531769
grey_obj3j.jpg,0.54885066,0.56767416,0.563377,0.54770863,0.5494164,0.61146843,0.5974328,0.55584085,0.6305009,0.5885626,0.58899117,0.59849226,0.58512866,0.68340576,0.6901933,0.6945201,0.5780029,0.65852135,0.6562281,0.6216474,0.67424065,0.658929,0.6139674,0.6245471,0.7969317,0.66323984,0.7611902,0.7054671,0.7128992,0.81469005,0.6647922,0.7232927,0.84649616,1.0000004,0.79687834,0.8255034,0.5885538,0.5944902,0.6059951,0.60911846,0.6123959,0.5708227,0.5717841,0.58250195,0.56238174,0.5604906,0.5686584,0.6221092,0.652667,0.64625704,0.6103283,0.6352188,0.553972,0.6317677,0.5464043,0.5915528,0.611591,0.60003966,0.62262446,0.58451486,0.5795089,0.582418,0.57806396,0.55405694,0.59438676,0.58531,0.62920874,0.61266124,0.54270077,0.5881237,0.6183387,0.5155966,0.6461135,0.67584103,0.74339354,0.6034292,0.7230892,0.7234635,0.61916184,0.6958004,0.55122066,0.67435384,0.71313715,0.71930474,0.5539787,0.5751153,0.59457874,0.6071521,0.56966954,0.5800327,0.5771005,0.5890089,0.54502296,0.6499599,0.5830339,0.55803055
grey_obj3k.jpg,0.6467232,0.623759,0.644925,0.59012365,0.61213356,0.67682743,0.6474513,0.6201199,0.69383276,0.63651067,0.6693173,0.6203911,0.63312584,0.63655543,0.652988,0.67435026,0.5848035,0.6513944,0.6472215,0.64526844,0.66323787,0.68338716,0.6406243,0.62201995,0.74959975,0.81137455,0.7304192,0.6578137,0.6944736,0.7627685,0.8049483,0.78685623,0.76597106,0.79687834,1.0,0.77216756,0.6760633,0.6548948,0.6948735,0.6858463,0.65831643,0.6842536,0.627827,0.66952217,0.6612927,0.66159415,0.5822097,0.7308421,0.66447234,0.69437635,0.5788902,0.63139987,0.5637865,0.67117363,0.540262,0.5806188,0.6208775,0.6225611,0.68678015,0.5850656,0.61996186,0.63500446,0.6196324,0.5661123,0.6394308,0.6548455,0.67430526,0.63288724,0.58820057,0.6199042,0.64172244,0.5745539,0.7071104,0.70532703,0.75443774,0.613735,0.76506984,0.77135,0.670535,0.7551966,0.5828665,0.7192161,0.7398366,0.7649706,0.5529457,0.559121,0.58463615,0.60733044,0.57905716,0.60242057,0.52196896,0.5654279,0.5532986,0.6166599,0.6063096,0.6041313
grey_obj3l.jpg,0.58732176,0.58079696,0.5793196,0.56078154,0.5475696,0.6553804,0.605821,0.5721169,0.68006104,0.5787845,0.62719893,0.60921633,0.54614973,0.6241935,0.64258283,0.6739082,0.51475644,0.6101125,0.6329329,0.60090476,0.6314039,0.6691914,0.60622466,0.5778787,0.833337,0.708287,0.76372415,0.71078163,0.71503043,0.76311666,0.6828075,0.6984105,0.81556195,0.8255034,0.77216756,0.99999976,0.6497894,0.6657063,0.669,0.6758679,0.6670288,0.5747813,0.6374121,0.6105413,0.57969797,0.62134594,0.6285092,0.66960937,0.7119473,0.6651291,0.60391504,0.7143393,0.605628,0.6628193,0.600834,0.5881319,0.60333395,0.6468693,0.64134544,0.6416443,0.56489843,0.55888057,0.5512737,0.5639684,0.5489083,0.55559605,0.6120924,0.60815126,0.5423139,0.5689007,0.6095708,0.51794106,0.67031926,0.6793203,0.7257081,0.666752,0.7508342,0.74196374,0.63793874,0.7058614,0.61026704,0.69260347,0.7326526,0.73419535,0.5621639,0.5630705,0.6027182,0.6221831,0.5682423,0.604388,0.5715854,0.57574713,0.54819924,0.6309434,0.5926035,0.6012399
grey_obj4a.jpg,0.5936278,0.57071364,0.585919,0.6059958,0.5796712,0.678891,0.59465814,0.629221,0.6341185,0.6290491,0.6143207,0.7046648,0.5937971,0.5697485,0.55723566,0.59515816,0.5426408,0.56536293,0.638117,0.65191615,0.62117445,0.6272173,0.62546104,0.54985845,0.6850011,0.67129195,0.63487387,0.5770046,0.66348344,0.5614331,0.67293763,0.66197467,0.5866624,0.5885538,0.6760633,0.6497894,1.0000004,0.7808361,0.82716185,0.7984865,0.7977112,0.79050916,0.78225756,0.7264439,0.70570445,0.7878574,0.74695665,0.8175901,0.6711217,0.7046351,0.57196116,0.6010873,0.6018489,0.6096734,0.5815132,0.5985919,0.6237012,0.6912967,0.7072287,0.54254806,0.5457959,0.59950143,0.54322875,0.58602107,0.54962325,0.5589756,0.59677285,0.56058913,0.62992376,0.5886186,0.6018981,0.5389812,0.6112266,0.61699146,0.6077684,0.6203135,0.64511365,0.588887,0.54590327,0.5677272,0.5859661,0.62032497,0.55184275,0.57064897,0.61236596,0.6233887,0.72756726,0.6435844,0.63083625,0.6674598,0.6171482,0.64904565,0.5963913,0.64900357,0.6190946,0.6144466
